Duration,Heart_Rate,Calories
21.0,100.0,131.0
26.0,103.0,150.0
22.0,105.0,125.0
2.0,85.0,5.0
16.0,100.0,94.0
11.0,93.0,72.0
3.0,85.0,11.0
4.0,91.0,18.0
22.0,101.0,157.0
27.0,104.0,191.0
23.0,102.0,136.0
28.0,97.0,164.0
5.0,86.0,20.0
23.0,113.0,165.0
27.0,111.0,198.0
28.0,108.0,177.0
9.0,103.0,57.0
10.0,86.0,41.0
19.0,98.0,104.0
9.0,80.0,28.0
19.0,99.0,111.0
18.0,96.0,92.0
4.0,91.0,25.0
14.0,99.0,86.0
16.0,93.0,71.0
23.0,90.0,120.0
18.0,94.0,94.0
21.0,95.0,101.0
17.0,91.0,90.0
26.0,107.0,206.0
3.0,80.0,10.0
1.0,84.0,3.0
12.0,101.0,76.0
20.0,98.0,86.0
27.0,108.0,172.0
1.0,85.0,3.0
27.0,109.0,198.0
26.0,103.0,180.0
7.0,87.0,30.0
17.0,95.0,71.0
24.0,101.0,148.0
1.0,85.0,4.0
3.0,82.0,11.0
13.0,94.0,48.0
11.0,92.0,51.0
20.0,96.0,110.0
10.0,83.0,44.0
22.0,104.0,128.0
15.0,99.0,66.0
16.0,102.0,89.0
10.0,88.0,34.0
23.0,102.0,124.0
6.0,95.0,32.0
16.0,95.0,105.0
11.0,93.0,52.0
5.0,81.0,20.0
7.0,84.0,20.0
12.0,92.0,65.0
12.0,96.0,70.0
6.0,84.0,23.0
25.0,114.0,174.0
6.0,83.0,25.0
27.0,106.0,207.0
8.0,90.0,38.0
22.0,103.0,134.0
25.0,113.0,182.0
14.0,96.0,81.0
16.0,89.0,74.0
7.0,80.0,26.0
11.0,94.0,49.0
26.0,97.0,140.0
27.0,108.0,160.0
26.0,100.0,188.0
2.0,88.0,7.0
22.0,104.0,165.0
3.0,79.0,10.0
12.0,98.0,66.0
15.0,97.0,85.0
2.0,77.0,2.0
14.0,101.0,79.0
13.0,94.0,59.0
16.0,94.0,65.0
28.0,110.0,205.0
13.0,91.0,52.0
28.0,105.0,174.0
12.0,97.0,67.0
17.0,105.0,108.0
18.0,102.0,100.0
27.0,114.0,191.0
2.0,84.0,8.0
17.0,100.0,104.0
10.0,88.0,40.0
27.0,110.0,196.0
27.0,99.0,132.0
17.0,97.0,102.0
30.0,113.0,198.0
23.0,100.0,139.0
23.0,110.0,153.0
28.0,106.0,181.0
26.0,104.0,212.0
12.0,94.0,60.0
24.0,109.0,161.0
15.0,93.0,68.0
13.0,92.0,52.0
21.0,97.0,117.0
18.0,95.0,103.0
5.0,85.0,19.0
4.0,86.0,11.0
9.0,88.0,50.0
28.0,106.0,200.0
15.0,95.0,98.0
11.0,79.0,49.0
22.0,98.0,120.0
23.0,101.0,135.0
11.0,89.0,49.0
5.0,74.0,18.0
26.0,110.0,174.0
13.0,97.0,55.0
12.0,93.0,58.0
28.0,106.0,162.0
23.0,108.0,160.0
8.0,84.0,25.0
11.0,90.0,50.0
29.0,109.0,189.0
27.0,117.0,213.0
17.0,105.0,101.0
11.0,91.0,38.0
17.0,93.0,78.0
26.0,110.0,221.0
3.0,83.0,12.0
20.0,98.0,102.0
27.0,102.0,152.0
21.0,97.0,106.0
18.0,94.0,90.0
24.0,99.0,128.0
10.0,95.0,42.0
5.0,83.0,21.0
22.0,98.0,111.0
19.0,96.0,124.0
21.0,100.0,111.0
6.0,80.0,17.0
2.0,81.0,4.0
3.0,94.0,15.0
18.0,97.0,75.0
29.0,101.0,179.0
15.0,91.0,77.0
12.0,94.0,56.0
18.0,95.0,89.0
17.0,94.0,90.0
29.0,108.0,181.0
5.0,84.0,20.0
19.0,102.0,138.0
21.0,88.0,92.0
17.0,96.0,76.0
2.0,90.0,7.0
21.0,99.0,115.0
13.0,90.0,56.0
17.0,93.0,82.0
13.0,96.0,62.0
4.0,84.0,13.0
27.0,104.0,169.0
24.0,107.0,154.0
6.0,85.0,25.0
8.0,83.0,14.0
23.0,109.0,150.0
24.0,102.0,134.0
28.0,115.0,200.0
6.0,79.0,27.0
9.0,93.0,49.0
13.0,102.0,66.0
13.0,85.0,46.0
16.0,88.0,63.0
6.0,80.0,18.0
15.0,85.0,56.0
21.0,97.0,119.0
1.0,82.0,2.0
21.0,108.0,175.0
16.0,88.0,48.0
9.0,88.0,30.0
30.0,110.0,195.0
17.0,102.0,102.0
13.0,91.0,57.0
2.0,76.0,6.0
3.0,92.0,10.0
7.0,94.0,33.0
24.0,100.0,143.0
24.0,107.0,202.0
28.0,105.0,213.0
19.0,98.0,107.0
22.0,108.0,144.0
2.0,79.0,3.0
3.0,78.0,11.0
7.0,84.0,27.0
3.0,84.0,16.0
18.0,96.0,94.0
3.0,81.0,11.0
30.0,100.0,152.0
20.0,99.0,106.0
22.0,102.0,141.0
21.0,101.0,118.0
21.0,100.0,115.0
20.0,102.0,157.0
10.0,100.0,51.0
16.0,101.0,96.0
9.0,75.0,10.0
25.0,108.0,169.0
25.0,108.0,155.0
27.0,105.0,184.0
11.0,86.0,48.0
26.0,115.0,243.0
15.0,90.0,79.0
9.0,101.0,50.0
17.0,95.0,113.0
14.0,95.0,71.0
14.0,92.0,47.0
24.0,103.0,148.0
22.0,104.0,156.0
26.0,102.0,165.0
25.0,106.0,167.0
4.0,93.0,21.0
10.0,86.0,38.0
10.0,94.0,51.0
18.0,102.0,131.0
27.0,104.0,202.0
8.0,97.0,42.0
27.0,108.0,169.0
14.0,95.0,61.0
12.0,88.0,31.0
20.0,98.0,108.0
18.0,100.0,88.0
16.0,88.0,65.0
2.0,83.0,9.0
26.0,111.0,191.0
10.0,97.0,53.0
19.0,101.0,112.0
3.0,85.0,12.0
23.0,104.0,171.0
30.0,100.0,162.0
5.0,85.0,24.0
4.0,87.0,16.0
9.0,82.0,18.0
14.0,95.0,69.0
20.0,102.0,99.0
22.0,109.0,147.0
21.0,102.0,120.0
28.0,118.0,223.0
2.0,80.0,7.0
12.0,93.0,60.0
13.0,91.0,59.0
2.0,82.0,7.0
23.0,108.0,148.0
26.0,103.0,156.0
10.0,88.0,44.0
25.0,114.0,178.0
14.0,97.0,66.0
10.0,92.0,48.0
24.0,105.0,141.0
28.0,101.0,163.0
28.0,111.0,193.0
11.0,86.0,44.0
15.0,105.0,86.0
16.0,98.0,81.0
24.0,101.0,146.0
1.0,87.0,3.0
13.0,100.0,72.0
16.0,88.0,68.0
19.0,94.0,93.0
10.0,96.0,55.0
23.0,103.0,146.0
26.0,99.0,129.0
18.0,99.0,99.0
19.0,99.0,90.0
10.0,97.0,72.0
21.0,97.0,125.0
7.0,88.0,28.0
28.0,102.0,158.0
25.0,110.0,165.0
8.0,84.0,33.0
11.0,90.0,52.0
5.0,84.0,18.0
4.0,91.0,14.0
13.0,97.0,65.0
11.0,90.0,38.0
6.0,88.0,26.0
19.0,94.0,77.0
10.0,97.0,54.0
30.0,106.0,195.0
23.0,97.0,111.0
16.0,101.0,95.0
12.0,92.0,58.0
12.0,96.0,84.0
10.0,96.0,43.0
22.0,94.0,102.0
6.0,81.0,21.0
27.0,115.0,206.0
28.0,111.0,259.0
8.0,90.0,42.0
29.0,108.0,229.0
15.0,90.0,77.0
29.0,108.0,201.0
19.0,104.0,114.0
4.0,79.0,16.0
8.0,81.0,28.0
28.0,111.0,243.0
13.0,96.0,56.0
4.0,90.0,19.0
18.0,101.0,104.0
10.0,96.0,49.0
13.0,96.0,64.0
12.0,90.0,59.0
3.0,89.0,12.0
15.0,88.0,74.0
4.0,90.0,17.0
17.0,104.0,92.0
17.0,100.0,94.0
27.0,114.0,229.0
6.0,94.0,35.0
15.0,95.0,77.0
28.0,115.0,242.0
24.0,98.0,137.0
27.0,105.0,158.0
3.0,79.0,10.0
18.0,95.0,87.0
3.0,87.0,14.0
21.0,105.0,140.0
24.0,98.0,144.0
14.0,96.0,67.0
13.0,91.0,71.0
28.0,107.0,156.0
11.0,88.0,50.0
20.0,100.0,100.0
18.0,95.0,94.0
10.0,92.0,47.0
5.0,85.0,22.0
1.0,81.0,4.0
4.0,89.0,16.0
17.0,104.0,95.0
10.0,92.0,40.0
19.0,97.0,107.0
19.0,103.0,105.0
5.0,79.0,15.0
6.0,79.0,16.0
11.0,95.0,50.0
20.0,97.0,117.0
30.0,112.0,229.0
19.0,106.0,143.0
12.0,94.0,56.0
24.0,102.0,125.0
23.0,97.0,127.0
12.0,94.0,67.0
9.0,89.0,28.0
21.0,107.0,144.0
21.0,107.0,170.0
15.0,104.0,84.0
10.0,87.0,40.0
7.0,95.0,30.0
18.0,93.0,85.0
21.0,106.0,156.0
18.0,104.0,106.0
10.0,88.0,28.0
2.0,83.0,9.0
12.0,89.0,60.0
10.0,91.0,29.0
21.0,99.0,112.0
9.0,97.0,43.0
23.0,107.0,145.0
20.0,102.0,109.0
16.0,96.0,75.0
26.0,112.0,185.0
13.0,96.0,68.0
3.0,74.0,9.0
24.0,100.0,132.0
29.0,106.0,216.0
23.0,95.0,112.0
9.0,88.0,46.0
22.0,107.0,133.0
15.0,95.0,63.0
22.0,104.0,138.0
28.0,113.0,197.0
8.0,88.0,36.0
6.0,84.0,26.0
15.0,92.0,69.0
13.0,94.0,56.0
11.0,78.0,38.0
9.0,86.0,28.0
12.0,98.0,57.0
19.0,100.0,109.0
7.0,80.0,14.0
10.0,95.0,53.0
12.0,99.0,58.0
20.0,98.0,98.0
21.0,94.0,98.0
1.0,82.0,4.0
24.0,106.0,147.0
14.0,103.0,71.0
6.0,89.0,25.0
11.0,99.0,63.0
20.0,109.0,129.0
28.0,105.0,210.0
17.0,95.0,80.0
16.0,98.0,81.0
15.0,102.0,84.0
2.0,83.0,9.0
10.0,88.0,47.0
8.0,88.0,24.0
17.0,100.0,97.0
27.0,100.0,174.0
21.0,95.0,125.0
12.0,100.0,66.0
12.0,81.0,22.0
18.0,100.0,97.0
17.0,94.0,80.0
16.0,103.0,123.0
11.0,93.0,42.0
8.0,84.0,18.0
16.0,92.0,58.0
26.0,106.0,192.0
16.0,98.0,84.0
8.0,92.0,40.0
7.0,92.0,34.0
21.0,103.0,127.0
8.0,82.0,16.0
14.0,96.0,63.0
2.0,90.0,7.0
17.0,97.0,90.0
10.0,81.0,36.0
14.0,101.0,77.0
12.0,99.0,64.0
4.0,77.0,13.0
5.0,88.0,24.0
13.0,96.0,54.0
23.0,102.0,144.0
29.0,111.0,213.0
28.0,100.0,158.0
1.0,78.0,3.0
15.0,90.0,66.0
14.0,97.0,82.0
28.0,102.0,185.0
26.0,110.0,166.0
13.0,96.0,63.0
11.0,96.0,51.0
8.0,90.0,47.0
20.0,96.0,118.0
23.0,106.0,142.0
2.0,92.0,11.0
17.0,93.0,66.0
11.0,87.0,32.0
22.0,100.0,137.0
17.0,96.0,72.0
19.0,99.0,110.0
15.0,99.0,94.0
30.0,104.0,185.0
21.0,105.0,126.0
14.0,104.0,83.0
3.0,81.0,10.0
21.0,101.0,131.0
19.0,95.0,81.0
29.0,109.0,180.0
27.0,105.0,177.0
24.0,106.0,154.0
27.0,101.0,159.0
3.0,74.0,2.0
4.0,86.0,16.0
27.0,109.0,173.0
4.0,85.0,16.0
7.0,84.0,27.0
23.0,107.0,149.0
15.0,97.0,78.0
7.0,89.0,42.0
15.0,96.0,65.0
17.0,98.0,91.0
22.0,102.0,124.0
17.0,95.0,83.0
28.0,109.0,245.0
29.0,115.0,201.0
2.0,88.0,8.0
19.0,99.0,100.0
3.0,75.0,10.0
13.0,103.0,75.0
26.0,102.0,149.0
8.0,84.0,24.0
18.0,95.0,76.0
27.0,116.0,230.0
21.0,96.0,86.0
16.0,93.0,65.0
15.0,101.0,91.0
2.0,79.0,8.0
20.0,100.0,109.0
25.0,110.0,155.0
25.0,100.0,189.0
13.0,96.0,72.0
29.0,106.0,241.0
11.0,78.0,35.0
6.0,94.0,31.0
4.0,83.0,14.0
28.0,107.0,195.0
28.0,101.0,167.0
4.0,82.0,9.0
6.0,79.0,16.0
9.0,90.0,46.0
11.0,85.0,48.0
10.0,90.0,47.0
22.0,102.0,132.0
10.0,95.0,47.0
16.0,91.0,52.0
1.0,82.0,2.0
3.0,85.0,15.0
10.0,94.0,51.0
29.0,107.0,185.0
24.0,110.0,151.0
10.0,92.0,48.0
6.0,85.0,22.0
4.0,79.0,17.0
16.0,90.0,81.0
28.0,107.0,186.0
12.0,90.0,48.0
23.0,113.0,176.0
19.0,98.0,103.0
12.0,95.0,60.0
22.0,99.0,124.0
3.0,86.0,9.0
27.0,102.0,170.0
4.0,78.0,15.0
17.0,91.0,85.0
30.0,106.0,184.0
23.0,103.0,133.0
24.0,96.0,143.0
24.0,104.0,139.0
23.0,100.0,114.0
18.0,94.0,86.0
28.0,104.0,182.0
9.0,94.0,35.0
15.0,99.0,81.0
23.0,112.0,145.0
18.0,100.0,98.0
28.0,104.0,177.0
26.0,104.0,150.0
1.0,78.0,3.0
8.0,92.0,35.0
21.0,115.0,175.0
17.0,97.0,119.0
3.0,81.0,13.0
25.0,100.0,138.0
24.0,105.0,151.0
19.0,106.0,118.0
9.0,97.0,46.0
28.0,99.0,162.0
11.0,98.0,57.0
12.0,94.0,66.0
7.0,86.0,18.0
11.0,87.0,50.0
28.0,113.0,184.0
28.0,114.0,193.0
29.0,104.0,189.0
1.0,88.0,5.0
10.0,94.0,61.0
7.0,89.0,24.0
2.0,82.0,6.0
13.0,90.0,53.0
6.0,82.0,24.0
12.0,103.0,59.0
23.0,104.0,144.0
29.0,113.0,209.0
12.0,88.0,66.0
14.0,86.0,42.0
7.0,91.0,42.0
24.0,104.0,131.0
13.0,101.0,70.0
28.0,111.0,210.0
19.0,103.0,111.0
30.0,113.0,233.0
25.0,105.0,170.0
26.0,111.0,223.0
15.0,91.0,58.0
12.0,81.0,61.0
15.0,87.0,43.0
25.0,99.0,120.0
17.0,99.0,105.0
12.0,96.0,53.0
17.0,97.0,86.0
24.0,96.0,141.0
15.0,101.0,82.0
30.0,110.0,210.0
4.0,89.0,17.0
28.0,110.0,182.0
26.0,102.0,139.0
11.0,92.0,49.0
7.0,91.0,37.0
20.0,100.0,93.0
7.0,87.0,32.0
26.0,102.0,146.0
28.0,107.0,174.0
24.0,107.0,173.0
26.0,113.0,184.0
10.0,85.0,29.0
9.0,90.0,47.0
23.0,106.0,149.0
12.0,99.0,66.0
17.0,99.0,101.0
24.0,113.0,164.0
6.0,85.0,25.0
14.0,100.0,72.0
15.0,87.0,73.0
20.0,96.0,92.0
20.0,102.0,98.0
30.0,102.0,178.0
15.0,93.0,69.0
3.0,84.0,11.0
28.0,113.0,276.0
11.0,94.0,47.0
10.0,97.0,51.0
26.0,102.0,170.0
7.0,83.0,14.0
27.0,105.0,163.0
6.0,85.0,26.0
28.0,120.0,231.0
15.0,100.0,82.0
25.0,108.0,160.0
11.0,94.0,44.0
9.0,83.0,33.0
19.0,86.0,75.0
10.0,98.0,51.0
9.0,84.0,34.0
2.0,82.0,4.0
15.0,91.0,100.0
2.0,88.0,6.0
17.0,89.0,78.0
5.0,84.0,18.0
12.0,91.0,52.0
10.0,89.0,46.0
17.0,100.0,119.0
16.0,86.0,48.0
28.0,105.0,157.0
18.0,97.0,108.0
15.0,94.0,54.0
14.0,94.0,84.0
4.0,92.0,15.0
12.0,94.0,49.0
18.0,85.0,76.0
23.0,102.0,139.0
5.0,91.0,22.0
5.0,87.0,18.0
2.0,82.0,7.0
11.0,90.0,52.0
13.0,101.0,75.0
24.0,105.0,127.0
19.0,102.0,123.0
21.0,102.0,153.0
10.0,88.0,50.0
27.0,114.0,210.0
17.0,104.0,127.0
4.0,87.0,15.0
5.0,89.0,20.0
30.0,114.0,239.0
2.0,87.0,9.0
4.0,89.0,21.0
5.0,95.0,26.0
10.0,92.0,60.0
2.0,79.0,7.0
30.0,117.0,239.0
3.0,90.0,13.0
13.0,84.0,43.0
8.0,91.0,31.0
27.0,110.0,226.0
7.0,88.0,31.0
17.0,101.0,126.0
25.0,107.0,155.0
19.0,89.0,66.0
11.0,95.0,56.0
10.0,97.0,44.0
29.0,103.0,175.0
17.0,103.0,105.0
10.0,83.0,42.0
9.0,94.0,44.0
6.0,89.0,28.0
21.0,101.0,125.0
21.0,100.0,162.0
11.0,83.0,29.0
30.0,110.0,210.0
26.0,103.0,166.0
12.0,96.0,64.0
14.0,89.0,62.0
12.0,96.0,67.0
22.0,98.0,118.0
7.0,86.0,28.0
21.0,98.0,119.0
9.0,86.0,29.0
13.0,101.0,75.0
25.0,105.0,151.0
18.0,107.0,120.0
21.0,105.0,125.0
25.0,102.0,177.0
15.0,87.0,83.0
4.0,92.0,14.0
26.0,107.0,166.0
4.0,82.0,17.0
14.0,85.0,55.0
25.0,109.0,166.0
18.0,99.0,119.0
4.0,85.0,15.0
25.0,104.0,165.0
11.0,90.0,51.0
2.0,82.0,6.0
5.0,77.0,15.0
15.0,109.0,99.0
12.0,82.0,22.0
22.0,103.0,126.0
4.0,79.0,17.0
22.0,99.0,156.0
5.0,80.0,18.0
11.0,96.0,47.0
20.0,101.0,113.0
2.0,75.0,5.0
25.0,103.0,151.0
1.0,77.0,2.0
8.0,98.0,43.0
13.0,93.0,61.0
2.0,81.0,9.0
5.0,92.0,25.0
1.0,87.0,4.0
17.0,101.0,109.0
15.0,94.0,69.0
28.0,107.0,168.0
10.0,91.0,49.0
21.0,106.0,160.0
23.0,104.0,134.0
29.0,110.0,191.0
25.0,105.0,156.0
23.0,99.0,154.0
7.0,94.0,35.0
21.0,94.0,113.0
30.0,117.0,215.0
12.0,93.0,74.0
7.0,82.0,31.0
9.0,92.0,55.0
29.0,103.0,183.0
22.0,102.0,125.0
4.0,86.0,18.0
13.0,94.0,84.0
27.0,114.0,195.0
21.0,98.0,119.0
14.0,94.0,67.0
7.0,83.0,26.0
4.0,80.0,19.0
25.0,109.0,175.0
11.0,83.0,43.0
20.0,93.0,99.0
25.0,112.0,162.0
18.0,93.0,74.0
16.0,103.0,103.0
11.0,92.0,42.0
29.0,111.0,194.0
12.0,90.0,37.0
11.0,99.0,65.0
12.0,89.0,43.0
15.0,98.0,81.0
15.0,89.0,48.0
25.0,109.0,184.0
24.0,99.0,124.0
26.0,104.0,156.0
19.0,102.0,121.0
22.0,104.0,125.0
13.0,87.0,43.0
12.0,93.0,59.0
14.0,86.0,68.0
6.0,84.0,25.0
10.0,90.0,45.0
1.0,83.0,4.0
2.0,74.0,6.0
16.0,100.0,83.0
3.0,79.0,14.0
22.0,101.0,152.0
7.0,85.0,17.0
24.0,107.0,179.0
21.0,97.0,119.0
30.0,115.0,226.0
4.0,82.0,14.0
6.0,87.0,17.0
26.0,105.0,164.0
18.0,94.0,98.0
5.0,79.0,17.0
14.0,96.0,77.0
29.0,102.0,197.0
10.0,90.0,54.0
26.0,102.0,138.0
28.0,110.0,243.0
5.0,75.0,13.0
19.0,97.0,94.0
19.0,107.0,156.0
9.0,90.0,37.0
14.0,96.0,71.0
22.0,106.0,141.0
11.0,94.0,57.0
25.0,101.0,182.0
26.0,109.0,186.0
20.0,100.0,141.0
5.0,94.0,33.0
18.0,96.0,95.0
10.0,88.0,47.0
26.0,108.0,163.0
16.0,96.0,88.0
22.0,101.0,113.0
23.0,103.0,152.0
8.0,81.0,26.0
29.0,113.0,215.0
21.0,96.0,154.0
29.0,108.0,210.0
15.0,99.0,74.0
5.0,88.0,22.0
13.0,101.0,81.0
14.0,95.0,61.0
21.0,89.0,97.0
18.0,109.0,120.0
15.0,93.0,55.0
27.0,106.0,182.0
4.0,83.0,11.0
7.0,82.0,26.0
20.0,97.0,94.0
17.0,99.0,106.0
22.0,103.0,132.0
3.0,89.0,13.0
22.0,94.0,106.0
14.0,93.0,80.0
3.0,82.0,14.0
9.0,85.0,31.0
16.0,93.0,79.0
20.0,106.0,121.0
11.0,81.0,35.0
19.0,101.0,106.0
6.0,85.0,22.0
17.0,101.0,95.0
19.0,102.0,107.0
14.0,92.0,64.0
6.0,91.0,20.0
15.0,90.0,73.0
23.0,97.0,138.0
23.0,102.0,124.0
5.0,92.0,17.0
6.0,88.0,27.0
5.0,81.0,21.0
23.0,105.0,150.0
25.0,108.0,166.0
16.0,100.0,97.0
15.0,97.0,74.0
9.0,92.0,36.0
23.0,95.0,107.0
4.0,76.0,12.0
21.0,107.0,149.0
13.0,79.0,54.0
6.0,83.0,24.0
5.0,84.0,18.0
24.0,114.0,164.0
21.0,104.0,134.0
7.0,93.0,37.0
7.0,80.0,18.0
25.0,106.0,153.0
19.0,94.0,92.0
10.0,81.0,37.0
19.0,101.0,115.0
19.0,100.0,116.0
20.0,97.0,117.0
7.0,83.0,32.0
4.0,76.0,11.0
21.0,103.0,156.0
25.0,108.0,172.0
26.0,109.0,166.0
6.0,81.0,19.0
11.0,86.0,44.0
6.0,91.0,27.0
7.0,93.0,33.0
18.0,98.0,112.0
4.0,79.0,15.0
2.0,83.0,7.0
25.0,98.0,140.0
5.0,87.0,17.0
19.0,102.0,114.0
20.0,106.0,137.0
6.0,85.0,17.0
11.0,89.0,52.0
1.0,88.0,3.0
17.0,92.0,84.0
16.0,98.0,70.0
8.0,89.0,35.0
4.0,87.0,17.0
14.0,109.0,84.0
14.0,101.0,65.0
6.0,79.0,21.0
10.0,92.0,62.0
26.0,113.0,184.0
7.0,82.0,32.0
17.0,102.0,96.0
11.0,92.0,35.0
28.0,106.0,178.0
30.0,104.0,175.0
21.0,108.0,138.0
5.0,90.0,22.0
18.0,103.0,118.0
16.0,92.0,84.0
20.0,107.0,122.0
1.0,83.0,4.0
6.0,90.0,25.0
30.0,113.0,216.0
23.0,99.0,133.0
12.0,90.0,50.0
9.0,87.0,41.0
9.0,87.0,28.0
11.0,90.0,58.0
11.0,99.0,57.0
3.0,89.0,10.0
6.0,87.0,23.0
20.0,103.0,116.0
18.0,92.0,70.0
24.0,109.0,153.0
2.0,77.0,3.0
3.0,87.0,12.0
25.0,102.0,124.0
9.0,85.0,39.0
6.0,90.0,28.0
2.0,84.0,6.0
12.0,96.0,63.0
15.0,93.0,59.0
8.0,91.0,36.0
8.0,80.0,28.0
1.0,82.0,4.0
20.0,98.0,128.0
22.0,102.0,108.0
23.0,101.0,132.0
20.0,96.0,113.0
22.0,107.0,184.0
5.0,86.0,12.0
8.0,82.0,38.0
17.0,99.0,98.0
6.0,85.0,21.0
29.0,108.0,186.0
22.0,102.0,120.0
15.0,87.0,45.0
6.0,85.0,18.0
1.0,76.0,2.0
3.0,84.0,11.0
29.0,107.0,185.0
5.0,87.0,22.0
15.0,97.0,81.0
24.0,110.0,161.0
25.0,108.0,158.0
11.0,96.0,52.0
5.0,87.0,16.0
7.0,79.0,23.0
5.0,84.0,18.0
5.0,89.0,23.0
22.0,98.0,141.0
2.0,90.0,8.0
16.0,96.0,63.0
7.0,77.0,10.0
12.0,96.0,69.0
23.0,108.0,168.0
22.0,107.0,187.0
23.0,105.0,143.0
10.0,86.0,34.0
19.0,89.0,103.0
27.0,110.0,181.0
25.0,107.0,172.0
15.0,97.0,87.0
22.0,93.0,105.0
22.0,100.0,136.0
29.0,107.0,210.0
1.0,85.0,5.0
4.0,82.0,15.0
15.0,102.0,88.0
29.0,108.0,193.0
26.0,114.0,177.0
2.0,90.0,10.0
13.0,91.0,58.0
14.0,90.0,57.0
2.0,78.0,7.0
9.0,89.0,27.0
20.0,99.0,114.0
25.0,100.0,142.0
25.0,103.0,141.0
19.0,107.0,131.0
8.0,85.0,31.0
20.0,94.0,98.0
9.0,82.0,22.0
14.0,93.0,59.0
14.0,90.0,65.0
11.0,89.0,49.0
22.0,100.0,121.0
15.0,90.0,85.0
8.0,86.0,38.0
10.0,91.0,37.0
20.0,107.0,121.0
24.0,105.0,192.0
5.0,91.0,30.0
20.0,99.0,123.0
9.0,86.0,34.0
17.0,107.0,138.0
24.0,104.0,153.0
27.0,108.0,170.0
15.0,100.0,93.0
19.0,93.0,100.0
14.0,98.0,96.0
16.0,95.0,70.0
16.0,82.0,41.0
24.0,96.0,110.0
29.0,109.0,196.0
26.0,112.0,185.0
15.0,97.0,66.0
14.0,107.0,90.0
9.0,85.0,23.0
11.0,93.0,42.0
4.0,81.0,11.0
30.0,104.0,235.0
17.0,88.0,63.0
21.0,107.0,131.0
15.0,101.0,88.0
19.0,92.0,110.0
14.0,92.0,51.0
2.0,81.0,5.0
29.0,118.0,238.0
7.0,95.0,28.0
28.0,105.0,187.0
23.0,113.0,141.0
17.0,94.0,84.0
16.0,97.0,93.0
17.0,89.0,68.0
16.0,89.0,54.0
15.0,102.0,94.0
14.0,94.0,54.0
12.0,91.0,61.0
21.0,105.0,145.0
29.0,109.0,202.0
27.0,103.0,155.0
6.0,83.0,22.0
10.0,87.0,43.0
19.0,96.0,95.0
24.0,111.0,179.0
9.0,90.0,44.0
14.0,102.0,81.0
5.0,86.0,22.0
1.0,85.0,4.0
2.0,85.0,6.0
15.0,87.0,64.0
19.0,90.0,82.0
2.0,79.0,7.0
9.0,85.0,29.0
17.0,102.0,97.0
23.0,110.0,206.0
26.0,107.0,181.0
16.0,95.0,105.0
21.0,101.0,148.0
26.0,110.0,218.0
21.0,105.0,129.0
16.0,95.0,91.0
14.0,90.0,80.0
18.0,95.0,86.0
25.0,105.0,155.0
24.0,95.0,129.0
22.0,100.0,149.0
7.0,85.0,26.0
14.0,95.0,76.0
23.0,107.0,142.0
16.0,95.0,93.0
4.0,76.0,13.0
24.0,100.0,116.0
6.0,82.0,22.0
30.0,112.0,210.0
4.0,79.0,15.0
8.0,90.0,35.0
9.0,92.0,42.0
10.0,82.0,48.0
19.0,97.0,92.0
4.0,89.0,13.0
3.0,82.0,12.0
20.0,94.0,116.0
13.0,94.0,61.0
26.0,101.0,126.0
15.0,96.0,73.0
9.0,88.0,36.0
12.0,92.0,68.0
16.0,89.0,69.0
3.0,77.0,11.0
9.0,85.0,35.0
2.0,79.0,7.0
21.0,106.0,124.0
26.0,100.0,143.0
16.0,91.0,61.0
5.0,82.0,14.0
1.0,85.0,4.0
26.0,108.0,174.0
8.0,88.0,44.0
11.0,83.0,42.0
6.0,90.0,34.0
30.0,108.0,257.0
29.0,102.0,175.0
18.0,99.0,105.0
20.0,98.0,117.0
18.0,98.0,106.0
13.0,94.0,69.0
10.0,91.0,48.0
14.0,100.0,81.0
22.0,108.0,131.0
13.0,95.0,56.0
20.0,93.0,103.0
28.0,114.0,194.0
12.0,94.0,75.0
13.0,94.0,65.0
18.0,99.0,104.0
4.0,92.0,18.0
3.0,82.0,7.0
16.0,97.0,70.0
13.0,95.0,63.0
4.0,87.0,17.0
29.0,101.0,165.0
16.0,93.0,69.0
15.0,100.0,90.0
28.0,118.0,234.0
3.0,78.0,11.0
12.0,101.0,65.0
12.0,84.0,30.0
4.0,86.0,14.0
14.0,96.0,68.0
1.0,86.0,4.0
13.0,92.0,55.0
30.0,112.0,206.0
12.0,85.0,52.0
15.0,101.0,85.0
13.0,96.0,93.0
17.0,99.0,110.0
15.0,94.0,67.0
25.0,107.0,173.0
4.0,76.0,12.0
9.0,90.0,40.0
17.0,93.0,94.0
30.0,111.0,225.0
23.0,102.0,135.0
19.0,95.0,83.0
28.0,110.0,243.0
13.0,91.0,58.0
15.0,92.0,69.0
24.0,107.0,148.0
4.0,81.0,8.0
10.0,96.0,43.0
24.0,100.0,117.0
6.0,91.0,29.0
19.0,99.0,94.0
3.0,86.0,16.0
12.0,97.0,52.0
14.0,94.0,65.0
17.0,104.0,108.0
14.0,101.0,79.0
29.0,111.0,211.0
28.0,104.0,174.0
27.0,110.0,180.0
18.0,103.0,105.0
22.0,109.0,153.0
14.0,84.0,48.0
3.0,87.0,12.0
25.0,102.0,155.0
5.0,87.0,26.0
18.0,96.0,107.0
14.0,96.0,77.0
24.0,106.0,149.0
26.0,111.0,197.0
10.0,88.0,44.0
4.0,73.0,11.0
17.0,95.0,99.0
